20,2246.67
20.05,2633.33
20.1,2700
20.15,2333.33
20.2,2446.67
20.25,2520
20.3,2780
20.35,2500
20.4,2306.67
20.45,2546.67
20.5,2426.67
20.55,2406.67
20.6,2313.33
20.65,2480
20.7,2373.33
20.75,2346.67
20.8,2333.33
20.85,2600
20.9,2413.33
20.95,2453.33
21,2693.33
21.05,2646.67
21.1,2406.67
21.15,2206.67
21.2,2373.33
21.25,2700
21.3,2666.67
21.35,2760
21.4,2640
21.45,2920
21.5,4066.67
21.55,5486.67
21.6,6000
21.65,4540
21.7,3460
21.75,2846.67
21.8,2533.33
21.85,2493.33
21.9,2413.33
21.95,2633.33
22,2626.67
22.05,2433.33
22.1,2273.33
22.15,2220
22.2,2166.67
22.25,2406.67
22.3,2006.67
22.35,2093.33
22.4,2040
22.45,1946.67
22.5,2026.67
22.55,2300
22.6,2053.33
22.65,2106.67
22.7,2146.67
22.75,2033.33
22.8,1926.67
22.85,2066.67
22.9,1886.67
22.95,1946.67
23,2080
23.05,2073.33
23.1,2033.33
23.15,1913.33
23.2,1826.67
23.25,1886.67
23.3,1893.33
23.35,2066.67
23.4,2173.33
23.45,1826.67
23.5,1960
23.55,2066.67
23.6,1946.67
23.65,2093.33
23.7,1973.33
23.75,1953.33
23.8,2113.33
23.85,2246.67
23.9,2720
23.95,2946.67
24,2906.67
24.05,2300
24.1,2113.33
24.15,2026.67
24.2,1780
24.25,1726.67
24.3,1646.67
24.35,1753.33
24.4,1826.67
24.45,1820
24.5,1693.33
24.55,1693.33
24.6,1580
24.65,1626.67
24.7,1886.67
24.75,1566.67
24.8,1866.67
24.85,1560
24.9,1586.67
24.95,1660
25,1706.67
25.05,1780
25.1,1686.67
25.15,1600
25.2,1540
25.25,1566.67
25.3,1606.67
25.35,1460
25.4,1766.67
25.45,1313.33
25.5,1460
25.55,1520
25.6,1566.67
25.65,1586.67
25.7,1540
25.75,1473.33
25.8,1573.33
25.85,1420
25.9,1386.67
25.95,1433.33
26,1373.33
26.05,1360
26.1,1266.67
26.15,1246.67
26.2,1406.67
26.25,1546.67
26.3,1286.67
26.35,1326.67
26.4,1473.33
26.45,1426.67
26.5,1320
26.55,1420
26.6,1493.33
26.65,1566.67
26.7,1893.33
26.75,2486.67
26.8,2406.67
26.85,1993.33
26.9,1733.33
26.95,2513.33
27,3166.67
27.05,2533.33
27.1,1686.67
27.15,1393.33
27.2,1286.67
27.25,1326.67
27.3,1180
27.35,1160
27.4,1340
27.45,1226.67
27.5,1360
27.55,1286.67
27.6,1113.33
27.65,1293.33
27.7,1286.67
27.75,1286.67
27.8,1213.33
27.85,1326.67
27.9,1440
27.95,1393.33
28,1340
28.05,1346.67
28.1,1433.33
28.15,1393.33
28.2,1453.33
28.25,1313.33
28.3,973.333
28.35,1060
28.4,1173.33
28.45,1166.67
28.5,986.667
28.55,1106.67
28.6,1053.33
28.65,1133.33
28.7,1280
28.75,1173.33
28.8,1193.33
28.85,1080
28.9,1086.67
28.95,1053.33
29,1020
29.05,1060
29.1,1246.67
29.15,1026.67
29.2,940
29.25,1133.33
29.3,986.667
29.35,993.333
29.4,1160
29.45,1093.33
29.5,1133.33
29.55,1166.67
29.6,1166.67
29.65,1113.33
29.7,1046.67
29.75,1000
29.8,866.667
29.85,1086.67
29.9,973.333
29.95,1073.33
30,1033.33
30.05,960
30.1,986.667
30.15,1020
30.2,913.333
30.25,1100
30.3,920
30.35,933.333
30.4,786.667
30.45,913.333
30.5,926.667
30.55,793.333
30.6,1100
30.65,986.667
30.7,900
30.75,1100
30.8,813.333
30.85,906.667
30.9,780
30.95,993.333
31,786.667
31.05,766.667
31.1,800
31.15,746.667
31.2,786.667
31.25,813.333
31.3,800
31.35,800
31.4,786.667
31.45,906.667
31.5,833.333
31.55,886.667
31.6,826.667
31.65,793.333
31.7,800
31.75,746.667
31.8,846.667
31.85,833.333
31.9,886.667
31.95,886.667
32,826.667
32.05,846.667
32.1,900
32.15,826.667
32.2,873.333
32.25,886.667
32.3,800
32.35,713.333
32.4,800
32.45,860
32.5,806.667
32.55,793.333
32.6,720
32.65,680
32.7,866.667
32.75,753.333
32.8,666.667
32.85,660
32.9,773.333
32.95,720
33,720
33.05,740
33.1,826.667
33.15,726.667
33.2,786.667
33.25,920
33.3,880
33.35,746.667
33.4,780
33.45,626.667
33.5,746.667
33.55,726.667
33.6,766.667
33.65,753.333
33.7,620
33.75,780
33.8,686.667
33.85,666.667
33.9,666.667
33.95,773.333
34,780
34.05,720
34.1,873.333
34.15,746.667
34.2,673.333
34.25,700
34.3,706.667
34.35,633.333
34.4,746.667
34.45,766.667
34.5,786.667
34.55,706.667
34.6,733.333
34.65,733.333
34.7,833.333
34.75,780
34.8,820
34.85,726.667
34.9,793.333
34.95,860
35,786.667
35.05,706.667
35.1,820
35.15,766.667
35.2,753.333
35.25,880
35.3,926.667
35.35,986.667
35.4,1100
35.45,1066.67
35.5,980
35.55,880
35.6,960
35.65,786.667
35.7,760
35.75,800
35.8,966.667
35.85,700
35.9,846.667
35.95,853.333
36,740
36.05,846.667
36.1,946.667
36.15,1120
36.2,1320
36.25,1046.67
36.3,940
36.35,833.333
36.4,886.667
36.45,700
36.5,773.333
36.55,786.667
36.6,740
36.65,726.667
36.7,700
36.75,713.333
36.8,706.667
36.85,760
36.9,700
36.95,706.667
37,806.667
37.05,800
37.1,686.667
37.15,680
37.2,746.667
37.25,620
37.3,640
37.35,640
37.4,606.667
37.45,673.333
37.5,680
37.55,660
37.6,626.667
37.65,740
37.7,720
37.75,653.333
37.8,580
37.85,746.667
37.9,700
37.95,713.333
38,720
38.05,780
38.1,773.333
38.15,780
38.2,820
38.25,1013.33
38.3,873.333
38.35,1226.67
38.4,1780
38.45,2753.33
38.5,5726.67
38.55,9073.33
38.6,8166.67
38.65,6986.67
38.7,5146.67
38.75,3080
38.8,2086.67
38.85,1553.33
38.9,1373.33
38.95,1133.33
39,960
39.05,906.667
39.1,920
39.15,960
39.2,806.667
39.25,813.333
39.3,940
39.35,860
39.4,813.333
39.45,893.333
39.5,860
39.55,786.667
39.6,726.667
39.65,793.333
39.7,780
39.75,706.667
39.8,693.333
39.85,860
39.9,826.667
39.95,633.333
40,886.667
40.05,866.667
40.1,760
40.15,1013.33
40.2,1233.33
40.25,1193.33
40.3,1326.67
40.35,1640
40.4,1900
40.45,2140
40.5,2133.33
40.55,2526.67
40.6,2040
40.65,1933.33
40.7,1740
40.75,1440
40.8,1180
40.85,986.667
40.9,900
40.95,746.667
41,826.667
41.05,733.333
41.1,900
41.15,726.667
41.2,753.333
41.25,606.667
41.3,706.667
41.35,620
41.4,646.667
41.45,640
41.5,486.667
41.55,513.333
41.6,646.667
41.65,473.333
41.7,566.667
41.75,620
41.8,620
41.85,540
41.9,586.667
41.95,613.333
42,633.333
42.05,740
42.1,640
42.15,566.667
42.2,600
42.25,566.667
42.3,580
42.35,553.333
42.4,520
42.45,393.333
42.5,593.333
42.55,513.333
42.6,566.667
42.65,553.333
42.7,566.667
42.75,546.667
42.8,480
42.85,526.667
42.9,606.667
42.95,520
43,573.333
43.05,473.333
43.1,433.333
43.15,580
43.2,513.333
43.25,440
43.3,426.667
43.35,673.333
43.4,386.667
43.45,466.667
43.5,533.333
43.55,440
43.6,480
43.65,466.667
43.7,513.333
43.75,620
43.8,480
43.85,420
43.9,480
43.95,546.667
44,440
44.05,520
