20,2420
20.05,2420
20.1,2466.67
20.15,2373.33
20.2,2413.33
20.25,2373.33
20.3,2380
20.35,2426.67
20.4,2246.67
20.45,2326.67
20.5,2180
20.55,1993.33
20.6,2273.33
20.65,2366.67
20.7,2226.67
20.75,2140
20.8,2113.33
20.85,2360
20.9,2400
20.95,2293.33
21,2186.67
21.05,2100
21.1,2013.33
21.15,2233.33
21.2,2366.67
21.25,2446.67
21.3,2486.67
21.35,2800
21.4,2980
21.45,3826.67
21.5,4320
21.55,4666.67
21.6,4166.67
21.65,3353.33
21.7,2713.33
21.75,2280
21.8,2553.33
21.85,2386.67
21.9,2200
21.95,2433.33
22,2360
22.05,2340
22.1,2393.33
22.15,2106.67
22.2,2000
22.25,2120
22.3,1946.67
22.35,1953.33
22.4,2026.67
22.45,1946.67
22.5,1946.67
22.55,1913.33
22.6,1993.33
22.65,1933.33
22.7,2066.67
22.75,1900
22.8,1993.33
22.85,1853.33
22.9,1780
22.95,1866.67
23,1680
23.05,1740
23.1,1966.67
23.15,1860
23.2,1793.33
23.25,1826.67
23.3,1880
23.35,1740
23.4,1686.67
23.45,1760
23.5,1660
23.55,1646.67
23.6,1633.33
23.65,1940
23.7,1860
23.75,1966.67
23.8,2133.33
23.85,2400
23.9,2286.67
23.95,2353.33
24,2140
24.05,1806.67
24.1,2020
24.15,1566.67
24.2,1846.67
24.25,1813.33
24.3,1533.33
24.35,1620
24.4,1520
24.45,1633.33
24.5,1633.33
24.55,1566.67
24.6,1600
24.65,1306.67
24.7,1446.67
24.75,1500
24.8,1580
24.85,1406.67
24.9,1506.67
24.95,1480
25,1493.33
25.05,1286.67
25.1,1546.67
25.15,1353.33
25.2,1400
25.25,1426.67
25.3,1533.33
25.35,1513.33
25.4,1460
25.45,1446.67
25.5,1426.67
25.55,1346.67
25.6,1486.67
25.65,1353.33
25.7,1426.67
25.75,1460
25.8,1373.33
25.85,1486.67
25.9,1266.67
25.95,1246.67
26,1273.33
26.05,1340
26.1,1273.33
26.15,1200
26.2,1413.33
26.25,1106.67
26.3,1326.67
26.35,1353.33
26.4,1140
26.45,1286.67
26.5,1460
26.55,1373.33
26.6,1746.67
26.65,1953.33
26.7,2093.33
26.75,2073.33
26.8,1526.67
26.85,1373.33
26.9,1400
26.95,1146.67
27,1273.33
27.05,1140
27.1,1206.67
27.15,1120
27.2,1186.67
27.25,1233.33
27.3,1213.33
27.35,1093.33
27.4,1213.33
27.45,1246.67
27.5,1086.67
27.55,1033.33
27.6,1386.67
27.65,1320
27.7,1133.33
27.75,1286.67
27.8,1406.67
27.85,1233.33
27.9,1426.67
27.95,1300
28,1340
28.05,1380
28.1,1660
28.15,1526.67
28.2,1406.67
28.25,1213.33
28.3,1046.67
28.35,1000
28.4,1126.67
28.45,1260
28.5,1106.67
28.55,1073.33
28.6,906.667
28.65,1153.33
28.7,926.667
28.75,1166.67
28.8,1126.67
28.85,1026.67
28.9,1146.67
28.95,1046.67
29,1073.33
29.05,1033.33
29.1,1173.33
29.15,1080
29.2,1040
29.25,966.667
29.3,1040
29.35,1220
29.4,1053.33
29.45,1006.67
29.5,940
29.55,940
29.6,953.333
29.65,993.333
29.7,1013.33
29.75,1020
29.8,1053.33
29.85,986.667
29.9,1053.33
29.95,1120
30,900
30.05,1026.67
30.1,1040
30.15,940
30.2,926.667
30.25,920
30.3,813.333
30.35,973.333
30.4,813.333
30.45,813.333
30.5,846.667
30.55,853.333
30.6,806.667
30.65,960
30.7,860
30.75,840
30.8,646.667
30.85,746.667
30.9,680
30.95,753.333
31,933.333
31.05,986.667
31.1,840
31.15,800
31.2,793.333
31.25,826.667
31.3,853.333
31.35,846.667
31.4,846.667
31.45,966.667
31.5,1040
31.55,940
31.6,906.667
31.65,813.333
31.7,746.667
31.75,773.333
31.8,766.667
31.85,773.333
31.9,946.667
31.95,906.667
32,766.667
32.05,780
32.1,700
32.15,653.333
32.2,840
32.25,766.667
32.3,813.333
32.35,740
32.4,753.333
32.45,740
32.5,740
32.55,746.667
32.6,773.333
32.65,613.333
32.7,673.333
32.75,806.667
32.8,786.667
32.85,873.333
32.9,753.333
32.95,773.333
33,706.667
33.05,826.667
33.1,773.333
33.15,760
33.2,746.667
33.25,733.333
33.3,713.333
33.35,806.667
33.4,800
33.45,613.333
33.5,760
33.55,793.333
33.6,660
33.65,720
